목표,밴드,R1,R2p,R3제외,실제Sharpe,실제MDD,실제CAGR,합성MDD,합성CAGR,c1_합성MDD>-60,c2_Sharpe>SOXX,c3_CAGR>현금,판정
0.6,0.25,0.85,-0.5,True,0.69,-67.9,27.2,-89.6,20.1,False,False,True,REJECT
0.6,0.25,1.0,-0.2,False,0.7,-65.3,26.7,-85.8,17.6,False,False,True,REJECT
0.6,0.25,1.0,-0.2,True,0.69,-67.9,27.2,-85.8,17.6,False,False,True,REJECT
0.6,0.25,1.0,-0.3,False,0.69,-67.9,26.9,-86.6,18.6,False,False,True,REJECT
0.6,0.25,1.0,-0.3,True,0.69,-67.9,27.2,-86.6,18.6,False,False,True,REJECT
0.6,0.25,1.0,-0.4,False,0.7,-69.6,27.6,-86.2,17.5,False,False,True,REJECT
0.6,0.25,1.0,-0.4,True,0.69,-67.9,27.2,-86.2,17.5,False,False,True,REJECT
0.6,0.25,1.0,-0.5,False,0.7,-69.6,27.6,-89.6,20.1,False,False,True,REJECT
0.6,0.25,1.0,-0.5,True,0.69,-67.9,27.2,-89.6,20.1,False,False,True,REJECT
0.7,0.05,0.7,-0.2,False,0.72,-63.3,29.2,-93.0,16.2,False,False,True,REJECT
0.7,0.05,0.7,-0.2,True,0.73,-63.3,30.0,-93.0,16.1,False,False,True,REJECT
0.7,0.05,0.7,-0.3,False,0.74,-66.8,30.8,-93.6,17.6,False,False,True,REJECT
0.7,0.05,0.7,-0.3,True,0.74,-66.8,31.3,-93.6,17.5,False,False,True,REJECT
0.7,0.05,0.7,-0.4,False,0.73,-70.4,30.9,-94.1,17.4,False,False,True,REJECT
0.7,0.05,0.7,-0.4,True,0.73,-70.4,31.0,-94.1,17.2,False,False,True,REJECT
0.7,0.05,0.7,-0.5,False,0.74,-71.7,31.7,-95.3,17.0,False,False,True,REJECT
0.7,0.05,0.7,-0.5,True,0.74,-71.7,31.7,-95.3,16.8,False,False,True,REJECT
0.7,0.05,0.85,-0.2,False,0.71,-66.8,28.8,-94.4,15.6,False,False,True,REJECT
0.7,0.05,0.85,-0.2,True,0.73,-66.8,29.7,-94.4,15.5,False,False,True,REJECT
0.7,0.05,0.85,-0.3,False,0.73,-66.8,30.2,-93.8,17.0,False,False,True,REJECT
0.7,0.05,0.85,-0.3,True,0.73,-66.8,30.7,-93.8,16.9,False,False,True,REJECT
0.7,0.05,0.85,-0.4,False,0.73,-70.9,31.1,-93.8,17.5,False,False,True,REJECT
0.7,0.05,0.85,-0.4,True,0.73,-70.9,31.2,-93.8,17.5,False,False,True,REJECT
0.7,0.05,0.85,-0.5,False,0.74,-72.9,31.6,-94.4,17.2,False,False,True,REJECT
0.7,0.05,0.85,-0.5,True,0.74,-72.9,31.7,-94.4,17.0,False,False,True,REJECT
0.7,0.05,1.0,-0.2,False,0.71,-66.8,28.8,-94.4,15.6,False,False,True,REJECT
0.7,0.05,1.0,-0.2,True,0.73,-66.8,29.7,-94.4,15.5,False,False,True,REJECT
0.7,0.05,1.0,-0.3,False,0.73,-66.8,30.2,-93.8,17.0,False,False,True,REJECT
0.7,0.05,1.0,-0.3,True,0.73,-66.8,30.7,-93.8,16.9,False,False,True,REJECT
0.7,0.05,1.0,-0.4,False,0.73,-70.9,31.1,-93.8,17.5,False,False,True,REJECT
0.7,0.05,1.0,-0.4,True,0.73,-70.9,31.2,-93.8,17.5,False,False,True,REJECT
0.7,0.05,1.0,-0.5,False,0.74,-72.9,31.6,-94.4,17.2,False,False,True,REJECT
0.7,0.05,1.0,-0.5,True,0.74,-72.9,31.7,-94.4,17.0,False,False,True,REJECT
0.7,0.1,0.7,-0.2,False,0.71,-69.0,29.2,-92.3,17.1,False,False,True,REJECT
0.7,0.1,0.7,-0.2,True,0.72,-70.2,30.1,-92.3,16.9,False,False,True,REJECT
0.7,0.1,0.7,-0.3,False,0.74,-65.6,31.1,-92.2,18.3,False,False,True,REJECT
0.7,0.1,0.7,-0.3,True,0.75,-65.6,31.6,-92.2,18.2,False,False,True,REJECT
0.7,0.1,0.7,-0.4,False,0.76,-67.3,32.7,-91.4,18.5,False,False,True,REJECT
0.7,0.1,0.7,-0.4,True,0.74,-70.2,31.6,-91.4,18.4,False,False,True,REJECT
0.7,0.1,0.7,-0.5,False,0.75,-72.1,32.4,-94.8,17.4,False,False,True,REJECT
0.7,0.1,0.7,-0.5,True,0.75,-72.1,32.6,-94.8,17.3,False,False,True,REJECT
0.7,0.1,0.85,-0.2,False,0.71,-65.6,29.1,-92.5,17.1,False,False,True,REJECT
0.7,0.1,0.85,-0.2,True,0.72,-70.2,30.1,-92.5,17.0,False,False,True,REJECT
0.7,0.1,0.85,-0.3,False,0.75,-63.4,32.1,-92.5,18.1,False,False,True,REJECT
0.7,0.1,0.85,-0.3,True,0.74,-65.6,31.2,-92.5,18.0,False,False,True,REJECT
0.7,0.1,0.85,-0.4,False,0.74,-70.2,31.4,-91.8,18.6,False,False,True,REJECT
0.7,0.1,0.85,-0.4,True,0.75,-70.5,32.1,-91.8,18.5,False,False,True,REJECT
0.7,0.1,0.85,-0.5,False,0.75,-70.9,32.6,-95.7,17.6,False,False,True,REJECT
0.7,0.1,0.85,-0.5,True,0.76,-70.9,33.0,-95.7,17.5,False,False,True,REJECT
0.7,0.1,1.0,-0.2,False,0.71,-65.6,29.1,-92.5,17.1,False,False,True,REJECT
0.7,0.1,1.0,-0.2,True,0.72,-70.2,30.1,-92.5,17.0,False,False,True,REJECT
0.7,0.1,1.0,-0.3,False,0.75,-63.4,32.1,-92.5,18.1,False,False,True,REJECT
0.7,0.1,1.0,-0.3,True,0.74,-65.6,31.2,-92.5,18.0,False,False,True,REJECT
0.7,0.1,1.0,-0.4,False,0.74,-70.2,31.4,-91.8,18.6,False,False,True,REJECT
0.7,0.1,1.0,-0.4,True,0.75,-70.5,32.1,-91.8,18.5,False,False,True,REJECT
0.7,0.1,1.0,-0.5,False,0.75,-70.9,32.6,-95.7,17.6,False,False,True,REJECT
0.7,0.1,1.0,-0.5,True,0.76,-70.9,33.0,-95.7,17.5,False,False,True,REJECT
0.7,0.15,0.7,-0.2,False,0.74,-65.9,31.2,-94.0,16.9,False,False,True,REJECT
0.7,0.15,0.7,-0.2,True,0.74,-67.8,31.6,-94.0,16.8,False,False,True,REJECT
0.7,0.15,0.7,-0.3,False,0.72,-67.3,30.0,-94.3,16.8,False,False,True,REJECT
0.7,0.15,0.7,-0.3,True,0.72,-67.8,30.5,-94.3,16.7,False,False,True,REJECT
0.7,0.15,0.7,-0.4,False,0.74,-69.1,31.8,-94.3,17.5,False,False,True,REJECT
0.7,0.15,0.7,-0.4,True,0.74,-69.1,32.1,-94.3,17.4,False,False,True,REJECT
0.7,0.15,0.7,-0.5,False,0.74,-71.3,32.0,-94.9,17.7,False,False,True,REJECT
0.7,0.15,0.7,-0.5,True,0.74,-69.1,31.8,-94.9,17.6,False,False,True,REJECT
0.7,0.15,0.85,-0.2,False,0.72,-66.1,29.9,-94.1,16.9,False,False,True,REJECT
0.7,0.15,0.85,-0.2,True,0.72,-67.8,30.4,-94.1,16.8,False,False,True,REJECT
0.7,0.15,0.85,-0.3,False,0.72,-68.3,30.2,-94.6,17.3,False,False,True,REJECT
0.7,0.15,0.85,-0.3,True,0.72,-67.8,30.6,-94.6,17.2,False,False,True,REJECT
0.7,0.15,0.85,-0.4,False,0.74,-69.7,32.1,-94.5,17.9,False,False,True,REJECT
0.7,0.15,0.85,-0.4,True,0.75,-69.7,32.5,-94.5,17.8,False,False,True,REJECT
0.7,0.15,0.85,-0.5,False,0.75,-69.1,32.7,-93.8,18.2,False,False,True,REJECT
0.7,0.15,0.85,-0.5,True,0.74,-69.1,31.7,-93.8,18.1,False,False,True,REJECT
0.7,0.15,1.0,-0.2,False,0.72,-66.1,29.9,-94.1,16.9,False,False,True,REJECT
0.7,0.15,1.0,-0.2,True,0.72,-67.8,30.4,-94.1,16.8,False,False,True,REJECT
0.7,0.15,1.0,-0.3,False,0.72,-68.3,30.2,-94.6,17.3,False,False,True,REJECT
0.7,0.15,1.0,-0.3,True,0.72,-67.8,30.6,-94.6,17.2,False,False,True,REJECT
0.7,0.15,1.0,-0.4,False,0.74,-69.7,32.1,-94.5,17.9,False,False,True,REJECT
0.7,0.15,1.0,-0.4,True,0.75,-69.7,32.5,-94.5,17.8,False,False,True,REJECT
0.7,0.15,1.0,-0.5,False,0.75,-69.1,32.7,-93.8,18.2,False,False,True,REJECT
0.7,0.15,1.0,-0.5,True,0.74,-69.1,31.7,-93.8,18.1,False,False,True,REJECT
0.7,0.2,0.7,-0.2,False,0.71,-72.5,29.2,-94.3,16.6,False,False,True,REJECT
0.7,0.2,0.7,-0.2,True,0.72,-73.5,30.4,-94.3,16.5,False,False,True,REJECT
0.7,0.2,0.7,-0.3,False,0.71,-77.7,30.0,-94.1,16.8,False,False,True,REJECT
0.7,0.2,0.7,-0.3,True,0.72,-77.7,30.5,-94.1,16.7,False,False,True,REJECT
0.7,0.2,0.7,-0.4,False,0.75,-74.6,32.8,-93.8,18.0,False,False,True,REJECT
0.7,0.2,0.7,-0.4,True,0.75,-73.5,32.9,-93.8,17.8,False,False,True,REJECT
0.7,0.2,0.7,-0.5,False,0.75,-74.6,32.8,-94.1,18.0,False,False,True,REJECT
0.7,0.2,0.7,-0.5,True,0.75,-73.5,32.8,-94.1,17.9,False,False,True,REJECT
0.7,0.2,0.85,-0.2,False,0.71,-72.5,29.2,-94.4,16.6,False,False,True,REJECT
0.7,0.2,0.85,-0.2,True,0.72,-73.5,30.4,-94.4,16.5,False,False,True,REJECT
0.7,0.2,0.85,-0.3,False,0.71,-74.6,29.5,-94.1,17.5,False,False,True,REJECT
0.7,0.2,0.85,-0.3,True,0.74,-73.5,32.3,-94.1,17.4,False,False,True,REJECT
0.7,0.2,0.85,-0.4,False,0.75,-74.6,32.8,-93.9,17.9,False,False,True,REJECT
0.7,0.2,0.85,-0.4,True,0.75,-73.5,32.9,-93.9,17.7,False,False,True,REJECT
0.7,0.2,0.85,-0.5,False,0.75,-74.6,32.8,-96.4,18.0,False,False,True,REJECT
0.7,0.2,0.85,-0.5,True,0.75,-73.5,32.8,-96.4,17.9,False,False,True,REJECT
0.7,0.2,1.0,-0.2,False,0.71,-72.5,29.2,-94.4,16.6,False,False,True,REJECT
0.7,0.2,1.0,-0.2,True,0.72,-73.5,30.4,-94.4,16.5,False,False,True,REJECT
0.7,0.2,1.0,-0.3,False,0.71,-74.6,29.5,-94.1,17.5,False,False,True,REJECT
0.7,0.2,1.0,-0.3,True,0.74,-73.5,32.3,-94.1,17.4,False,False,True,REJECT
0.7,0.2,1.0,-0.4,False,0.75,-74.6,32.8,-93.9,17.9,False,False,True,REJECT
0.7,0.2,1.0,-0.4,True,0.75,-73.5,32.9,-93.9,17.7,False,False,True,REJECT
0.7,0.2,1.0,-0.5,False,0.75,-74.6,32.8,-96.4,18.0,False,False,True,REJECT
0.7,0.2,1.0,-0.5,True,0.75,-73.5,32.8,-96.4,17.9,False,False,True,REJECT
0.7,0.25,0.7,-0.2,False,0.75,-76.0,33.8,-96.5,16.0,False,False,False,REJECT
0.7,0.25,0.7,-0.2,True,0.72,-72.9,30.5,-96.5,15.9,False,False,False,REJECT
0.7,0.25,0.7,-0.3,False,0.71,-73.0,30.0,-96.4,16.0,False,False,False,REJECT
0.7,0.25,0.7,-0.3,True,0.72,-72.9,30.5,-96.4,15.9,False,False,False,REJECT
0.7,0.25,0.7,-0.4,False,0.72,-73.8,30.7,-96.2,16.5,False,False,False,REJECT
0.7,0.25,0.7,-0.4,True,0.72,-72.9,30.5,-96.2,16.4,False,False,False,REJECT
0.7,0.25,0.7,-0.5,False,0.75,-80.1,33.6,-96.4,16.4,False,False,False,REJECT
0.7,0.25,0.7,-0.5,True,0.75,-80.1,33.8,-96.4,16.2,False,False,False,REJECT
0.7,0.25,0.85,-0.2,False,0.71,-71.7,29.8,-96.5,16.1,False,False,False,REJECT
0.7,0.25,0.85,-0.2,True,0.72,-72.9,30.5,-96.5,16.0,False,False,False,REJECT
0.7,0.25,0.85,-0.3,False,0.71,-73.0,30.2,-96.4,16.2,False,False,False,REJECT
0.7,0.25,0.85,-0.3,True,0.72,-72.9,30.5,-96.4,16.1,False,False,False,REJECT
0.7,0.25,0.85,-0.4,False,0.72,-73.9,30.7,-96.2,16.5,False,False,False,REJECT
0.7,0.25,0.85,-0.4,True,0.72,-72.9,30.5,-96.2,16.4,False,False,False,REJECT
0.7,0.25,0.85,-0.5,False,0.72,-73.9,30.7,-96.5,16.4,False,False,False,REJECT
0.7,0.25,0.85,-0.5,True,0.75,-80.3,33.7,-96.5,16.3,False,False,False,REJECT
0.7,0.25,1.0,-0.2,False,0.71,-71.7,29.8,-96.5,16.1,False,False,False,REJECT
0.7,0.25,1.0,-0.2,True,0.72,-72.9,30.5,-96.5,16.0,False,False,False,REJECT
0.7,0.25,1.0,-0.3,False,0.71,-73.0,30.2,-96.4,16.2,False,False,False,REJECT
0.7,0.25,1.0,-0.3,True,0.72,-72.9,30.5,-96.4,16.1,False,False,False,REJECT
0.7,0.25,1.0,-0.4,False,0.72,-73.9,30.7,-96.2,16.5,False,False,False,REJECT
0.7,0.25,1.0,-0.4,True,0.72,-72.9,30.5,-96.2,16.4,False,False,False,REJECT
0.7,0.25,1.0,-0.5,False,0.72,-73.9,30.7,-96.5,16.4,False,False,False,REJECT
0.7,0.25,1.0,-0.5,True,0.75,-80.3,33.7,-96.5,16.3,False,False,False,REJECT
